"ts","srcip","dstip","srcport","dstport","proto_type","sbytes","dbytes","flow_bytes","rate","srate","drate","spkts","dpkts","ttl","iat","max_iat","min_iat","total_duration","N_IN_Conn_P_Src_IP","N_IN_Conn_P_Dst_IP","avg_pkt_len","state_con","state_int","state_rst","fin_flag_number","syn_flag_number","psh_flag_number","ack_flag_number","urg_flag_number","ece_flag_number","cwr_flag_number"
"8463",1666817028.94497,"192.168.137.65","192.168.137.5",13623,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,385,739,54,0,0,1,1,0,0,0,0,0,0
"8464",1666817028.94497,"192.168.137.65","192.168.137.5",13624,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,386,740,54,0,0,1,1,0,0,0,0,0,0
"8465",1666817028.94497,"192.168.137.65","192.168.137.5",13625,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,387,741,54,0,0,1,1,0,0,0,0,0,0
"8466",1666817028.94498,"192.168.137.65","192.168.137.5",13626,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,388,742,54,0,0,1,1,0,0,0,0,0,0
"8467",1666817028.94498,"192.168.137.65","192.168.137.5",13627,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,389,743,54,0,0,1,1,0,0,0,0,0,0
"8468",1666817028.94498,"192.168.137.65","192.168.137.5",13628,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,390,744,54,0,0,1,1,0,0,0,0,0,0
"8469",1666817028.94498,"192.168.137.65","192.168.137.5",13629,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,391,745,54,0,0,1,1,0,0,0,0,0,0
"8470",1666817028.94498,"192.168.137.65","192.168.137.5",13630,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,392,746,54,0,0,1,1,0,0,0,0,0,0
"8471",1666817028.94498,"192.168.137.65","192.168.137.5",13631,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,393,747,54,0,0,1,1,0,0,0,0,0,0
"8472",1666817028.94498,"192.168.137.65","192.168.137.5",13632,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,394,748,54,0,0,1,1,0,0,0,0,0,0
"8473",1666817028.94498,"192.168.137.65","192.168.137.5",13633,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,395,749,54,0,0,1,1,0,0,0,0,0,0
"8474",1666817028.94499,"192.168.137.65","192.168.137.5",13634,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,396,750,54,0,0,1,1,0,0,0,0,0,0
"8475",1666817028.94499,"192.168.137.65","192.168.137.5",13635,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,397,751,54,0,0,1,1,0,0,0,0,0,0
"8476",1666817028.94499,"192.168.137.65","192.168.137.5",13636,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,398,752,54,0,0,1,1,0,0,0,0,0,0
"8477",1666817028.94507,"192.168.137.65","192.168.137.5",13637,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,399,753,54,0,0,1,1,0,0,0,0,0,0
"8478",1666817028.94507,"192.168.137.65","192.168.137.5",13638,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,400,754,54,0,0,1,1,0,0,0,0,0,0
"8479",1666817028.94507,"192.168.137.65","192.168.137.5",13639,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,401,755,54,0,0,1,1,0,0,0,0,0,0
"8480",1666817028.94507,"192.168.137.65","192.168.137.5",13640,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,402,756,54,0,0,1,1,0,0,0,0,0,0
"8481",1666817028.94507,"192.168.137.65","192.168.137.5",13641,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,403,757,54,0,0,1,1,0,0,0,0,0,0
"8482",1666817028.94507,"192.168.137.65","192.168.137.5",13642,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,404,758,54,0,0,1,1,0,0,0,0,0,0
"8483",1666817028.94507,"192.168.137.65","192.168.137.5",13643,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,405,759,54,0,0,1,1,0,0,0,0,0,0
"8484",1666817028.94507,"192.168.137.65","192.168.137.5",13644,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,406,760,54,0,0,1,1,0,0,0,0,0,0
"8485",1666817028.94508,"192.168.137.65","192.168.137.5",13645,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,407,761,54,0,0,1,1,0,0,0,0,0,0
"8486",1666817028.94508,"192.168.137.65","192.168.137.5",13646,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,408,762,54,0,0,1,1,0,0,0,0,0,0
"8487",1666817028.94508,"192.168.137.65","192.168.137.5",13647,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,409,763,54,0,0,1,1,0,0,0,0,0,0
"8488",1666817028.94508,"192.168.137.65","192.168.137.5",13648,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,410,764,54,0,0,1,1,0,0,0,0,0,0
"8489",1666817028.94508,"192.168.137.65","192.168.137.5",13649,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,411,765,54,0,0,1,1,0,0,0,0,0,0
"8490",1666817028.94563,"192.168.137.65","192.168.137.5",13650,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,412,766,54,0,0,1,1,0,0,0,0,0,0
"8491",1666817028.94563,"192.168.137.65","192.168.137.5",13651,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,413,767,54,0,0,1,1,0,0,0,0,0,0
"8492",1666817028.94564,"192.168.137.65","192.168.137.5",13652,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,414,768,54,0,0,1,1,0,0,0,0,0,0
"8493",1666817028.94564,"192.168.137.65","192.168.137.5",13653,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,415,769,54,0,0,1,1,0,0,0,0,0,0
"8494",1666817028.94564,"192.168.137.65","192.168.137.5",13654,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,416,770,54,0,0,1,1,0,0,0,0,0,0
"8495",1666817028.94564,"192.168.137.65","192.168.137.5",13655,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,417,771,54,0,0,1,1,0,0,0,0,0,0
"8496",1666817028.94564,"192.168.137.65","192.168.137.5",13656,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,418,772,54,0,0,1,1,0,0,0,0,0,0
"8497",1666817028.94564,"192.168.137.65","192.168.137.5",13657,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,419,773,54,0,0,1,1,0,0,0,0,0,0
"8498",1666817028.94565,"192.168.137.65","192.168.137.5",13658,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,420,774,54,0,0,1,1,0,0,0,0,0,0
"8499",1666817028.94565,"192.168.137.65","192.168.137.5",13659,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,421,775,54,0,0,1,1,0,0,0,0,0,0
"8500",1666817028.94565,"192.168.137.65","192.168.137.5",13660,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,422,776,54,0,0,1,1,0,0,0,0,0,0
"8501",1666817028.94565,"192.168.137.65","192.168.137.5",13661,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,423,777,54,0,0,1,1,0,0,0,0,0,0
"8502",1666817028.94565,"192.168.137.65","192.168.137.5",13662,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,424,778,54,0,0,1,1,0,0,0,0,0,0
"8503",1666817028.94565,"192.168.137.65","192.168.137.5",13663,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,425,779,54,0,0,1,1,0,0,0,0,0,0
"8504",1666817028.94565,"192.168.137.65","192.168.137.5",13664,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,426,780,54,0,0,1,1,0,0,0,0,0,0
"8505",1666817028.94565,"192.168.137.65","192.168.137.5",13665,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,427,781,54,0,0,1,1,0,0,0,0,0,0
"8506",1666817028.94566,"192.168.137.65","192.168.137.5",13666,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,428,782,54,0,0,1,1,0,0,0,0,0,0
"8507",1666817028.94566,"192.168.137.65","192.168.137.5",13667,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,429,783,54,0,0,1,1,0,0,0,0,0,0
"8508",1666817028.94566,"192.168.137.65","192.168.137.5",13668,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,430,784,54,0,0,1,1,0,0,0,0,0,0
"8509",1666817028.94566,"192.168.137.65","192.168.137.5",13669,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,431,785,54,0,0,1,1,0,0,0,0,0,0
"8510",1666817028.94566,"192.168.137.65","192.168.137.5",13670,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,432,786,54,0,0,1,1,0,0,0,0,0,0
"8511",1666817028.94566,"192.168.137.65","192.168.137.5",13671,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,433,787,54,0,0,1,1,0,0,0,0,0,0
"8512",1666817028.94566,"192.168.137.65","192.168.137.5",13672,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,434,788,54,0,0,1,1,0,0,0,0,0,0
"8513",1666817028.94567,"192.168.137.65","192.168.137.5",13673,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,435,789,54,0,0,1,1,0,0,0,0,0,0
"8514",1666817028.94567,"192.168.137.65","192.168.137.5",13674,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,436,790,54,0,0,1,1,0,0,0,0,0,0
"8515",1666817028.94579,"192.168.137.65","192.168.137.5",13675,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,437,791,54,0,0,1,1,0,0,0,0,0,0
"8516",1666817028.94579,"192.168.137.65","192.168.137.5",13676,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,438,792,54,0,0,1,1,0,0,0,0,0,0
"8517",1666817028.94579,"192.168.137.65","192.168.137.5",13677,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,439,793,54,0,0,1,1,0,0,0,0,0,0
"8518",1666817028.94579,"192.168.137.65","192.168.137.5",13678,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,440,794,54,0,0,1,1,0,0,0,0,0,0
"8519",1666817028.94579,"192.168.137.65","192.168.137.5",13679,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,441,795,54,0,0,1,1,0,0,0,0,0,0
"8520",1666817028.94579,"192.168.137.65","192.168.137.5",13680,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,442,796,54,0,0,1,1,0,0,0,0,0,0
"8521",1666817028.94579,"192.168.137.65","192.168.137.5",13681,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,443,797,54,0,0,1,1,0,0,0,0,0,0
"8522",1666817028.94624,"192.168.137.17","192.168.137.5",11810,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,150,798,54,0,0,1,1,0,0,0,0,0,0
"8523",1666817028.94624,"192.168.137.17","192.168.137.5",11811,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,151,799,54,0,0,1,1,0,0,0,0,0,0
"8524",1666817028.94624,"192.168.137.17","192.168.137.5",11812,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,152,800,54,0,0,1,1,0,0,0,0,0,0
"8525",1666817028.94624,"192.168.137.17","192.168.137.5",11813,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,153,801,54,0,0,1,1,0,0,0,0,0,0
"8526",1666817028.94624,"192.168.137.17","192.168.137.5",11814,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,154,802,54,0,0,1,1,0,0,0,0,0,0
"8527",1666817028.94624,"192.168.137.17","192.168.137.5",11815,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,155,803,54,0,0,1,1,0,0,0,0,0,0
"8528",1666817028.94624,"192.168.137.17","192.168.137.5",11816,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,156,804,54,0,0,1,1,0,0,0,0,0,0
"8529",1666817028.94624,"192.168.137.17","192.168.137.5",11817,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,157,805,54,0,0,1,1,0,0,0,0,0,0
"8530",1666817028.94625,"192.168.137.17","192.168.137.5",11818,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,158,806,54,0,0,1,1,0,0,0,0,0,0
"8531",1666817028.94625,"192.168.137.17","192.168.137.5",11819,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,159,807,54,0,0,1,1,0,0,0,0,0,0
"8532",1666817028.94625,"192.168.137.17","192.168.137.5",11820,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,160,808,54,0,0,1,1,0,0,0,0,0,0
"8533",1666817028.94625,"192.168.137.17","192.168.137.5",11821,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,161,809,54,0,0,1,1,0,0,0,0,0,0
"8534",1666817028.94625,"192.168.137.17","192.168.137.5",11822,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,162,810,54,0,0,1,1,0,0,0,0,0,0
"8535",1666817028.94625,"192.168.137.17","192.168.137.5",11823,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,163,811,54,0,0,1,1,0,0,0,0,0,0
"8536",1666817028.94625,"192.168.137.17","192.168.137.5",11824,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,164,812,54,0,0,1,1,0,0,0,0,0,0
"8537",1666817028.94625,"192.168.137.17","192.168.137.5",11825,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,165,813,54,0,0,1,1,0,0,0,0,0,0
"8538",1666817028.94626,"192.168.137.17","192.168.137.5",11826,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,166,814,54,0,0,1,1,0,0,0,0,0,0
"8539",1666817028.94626,"192.168.137.17","192.168.137.5",11827,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,167,815,54,0,0,1,1,0,0,0,0,0,0
"8540",1666817028.94626,"192.168.137.17","192.168.137.5",11828,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,168,816,54,0,0,1,1,0,0,0,0,0,0
"8541",1666817028.94629,"192.168.137.17","192.168.137.5",11829,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,169,817,54,0,0,1,1,0,0,0,0,0,0
"8542",1666817028.94629,"192.168.137.17","192.168.137.5",11830,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,170,818,54,0,0,1,1,0,0,0,0,0,0
"8543",1666817028.94629,"192.168.137.17","192.168.137.5",11831,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,171,819,54,0,0,1,1,0,0,0,0,0,0
"8544",1666817028.94629,"192.168.137.17","192.168.137.5",11832,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,172,820,54,0,0,1,1,0,0,0,0,0,0
"8545",1666817028.9464,"192.168.137.17","192.168.137.5",11833,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,173,821,54,0,0,1,1,0,0,0,0,0,0
"8546",1666817028.9464,"192.168.137.17","192.168.137.5",11834,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,174,822,54,0,0,1,1,0,0,0,0,0,0
"8547",1666817028.9464,"192.168.137.17","192.168.137.5",11835,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,175,823,54,0,0,1,1,0,0,0,0,0,0
"8548",1666817028.9464,"192.168.137.17","192.168.137.5",11836,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,176,824,54,0,0,1,1,0,0,0,0,0,0
"8549",1666817028.9464,"192.168.137.17","192.168.137.5",11837,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,177,825,54,0,0,1,1,0,0,0,0,0,0
"8550",1666817028.9464,"192.168.137.17","192.168.137.5",11838,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,178,826,54,0,0,1,1,0,0,0,0,0,0
"8551",1666817028.9464,"192.168.137.17","192.168.137.5",11839,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,179,827,54,0,0,1,1,0,0,0,0,0,0
"8552",1666817028.9464,"192.168.137.17","192.168.137.5",11840,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,180,828,54,0,0,1,1,0,0,0,0,0,0
"8553",1666817028.94641,"192.168.137.17","192.168.137.5",11841,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,181,829,54,0,0,1,1,0,0,0,0,0,0
"8554",1666817028.94672,"192.168.137.17","192.168.137.5",11842,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,182,830,54,0,0,1,1,0,0,0,0,0,0
"8555",1666817028.94673,"192.168.137.17","192.168.137.5",11843,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,183,831,54,0,0,1,1,0,0,0,0,0,0
"8556",1666817028.94673,"192.168.137.17","192.168.137.5",11844,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,184,832,54,0,0,1,1,0,0,0,0,0,0
"8557",1666817028.94673,"192.168.137.17","192.168.137.5",11845,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,185,833,54,0,0,1,1,0,0,0,0,0,0
"8558",1666817028.94673,"192.168.137.17","192.168.137.5",11846,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,186,834,54,0,0,1,1,0,0,0,0,0,0
"8559",1666817028.94673,"192.168.137.17","192.168.137.5",11847,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,187,835,54,0,0,1,1,0,0,0,0,0,0
"8560",1666817028.94673,"192.168.137.17","192.168.137.5",11848,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,188,836,54,0,0,1,1,0,0,0,0,0,0
"8561",1666817028.94673,"192.168.137.17","192.168.137.5",11849,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,189,837,54,0,0,1,1,0,0,0,0,0,0
"8562",1666817028.94674,"192.168.137.17","192.168.137.5",11850,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,190,838,54,0,0,1,1,0,0,0,0,0,0
"8563",1666817028.94674,"192.168.137.17","192.168.137.5",11851,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,191,839,54,0,0,1,1,0,0,0,0,0,0
"8564",1666817028.94674,"192.168.137.17","192.168.137.5",11852,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,192,840,54,0,0,1,1,0,0,0,0,0,0
"8565",1666817028.94674,"192.168.137.17","192.168.137.5",11853,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,193,841,54,0,0,1,1,0,0,0,0,0,0
"8566",1666817028.94674,"192.168.137.17","192.168.137.5",11854,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,194,842,54,0,0,1,1,0,0,0,0,0,0
"8567",1666817028.94674,"192.168.137.17","192.168.137.5",11855,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,195,843,54,0,0,1,1,0,0,0,0,0,0
"8568",1666817028.94674,"192.168.137.17","192.168.137.5",11856,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,196,844,54,0,0,1,1,0,0,0,0,0,0
"8569",1666817028.94674,"192.168.137.17","192.168.137.5",11857,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,197,845,54,0,0,1,1,0,0,0,0,0,0
"8570",1666817028.94675,"192.168.137.17","192.168.137.5",11858,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,198,846,54,0,0,1,1,0,0,0,0,0,0
"8571",1666817028.94675,"192.168.137.17","192.168.137.5",11859,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,199,847,54,0,0,1,1,0,0,0,0,0,0
"8572",1666817028.94675,"192.168.137.17","192.168.137.5",11860,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,200,848,54,0,0,1,1,0,0,0,0,0,0
"8573",1666817028.94739,"192.168.137.65","192.168.137.5",13682,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,444,849,54,0,0,1,1,0,0,0,0,0,0
"8574",1666817028.94739,"192.168.137.65","192.168.137.5",13683,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,445,850,54,0,0,1,1,0,0,0,0,0,0
"8575",1666817028.94739,"192.168.137.65","192.168.137.5",13684,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,446,851,54,0,0,1,1,0,0,0,0,0,0
"8576",1666817028.94739,"192.168.137.65","192.168.137.5",13685,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,447,852,54,0,0,1,1,0,0,0,0,0,0
"8577",1666817028.9474,"192.168.137.65","192.168.137.5",13686,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,448,853,54,0,0,1,1,0,0,0,0,0,0
"8578",1666817028.9474,"192.168.137.65","192.168.137.5",13687,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,449,854,54,0,0,1,1,0,0,0,0,0,0
"8579",1666817028.9474,"192.168.137.65","192.168.137.5",13688,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,450,855,54,0,0,1,1,0,0,0,0,0,0
"8580",1666817028.9474,"192.168.137.65","192.168.137.5",13689,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,451,856,54,0,0,1,1,0,0,0,0,0,0
"8581",1666817028.94741,"192.168.137.65","192.168.137.5",13690,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,452,857,54,0,0,1,1,0,0,0,0,0,0
"8582",1666817028.94741,"192.168.137.65","192.168.137.5",13691,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,453,858,54,0,0,1,1,0,0,0,0,0,0
"8583",1666817028.94741,"192.168.137.65","192.168.137.5",13692,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,454,859,54,0,0,1,1,0,0,0,0,0,0
"8584",1666817028.94741,"192.168.137.65","192.168.137.5",13693,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,455,860,54,0,0,1,1,0,0,0,0,0,0
"8585",1666817028.94741,"192.168.137.65","192.168.137.5",13694,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,456,861,54,0,0,1,1,0,0,0,0,0,0
"8586",1666817028.94741,"192.168.137.65","192.168.137.5",13695,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,457,862,54,0,0,1,1,0,0,0,0,0,0
"8587",1666817028.94741,"192.168.137.65","192.168.137.5",13696,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,458,863,54,0,0,1,1,0,0,0,0,0,0
"8588",1666817028.94741,"192.168.137.65","192.168.137.5",13697,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,459,864,54,0,0,1,1,0,0,0,0,0,0
"8589",1666817028.94742,"192.168.137.65","192.168.137.5",13698,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,460,865,54,0,0,1,1,0,0,0,0,0,0
"8590",1666817028.94742,"192.168.137.65","192.168.137.5",13699,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,461,866,54,0,0,1,1,0,0,0,0,0,0
"8591",1666817028.94742,"192.168.137.65","192.168.137.5",13700,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,462,867,54,0,0,1,1,0,0,0,0,0,0
"8592",1666817028.94742,"192.168.137.65","192.168.137.5",13701,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,463,868,54,0,0,1,1,0,0,0,0,0,0
"8593",1666817028.94743,"192.168.137.65","192.168.137.5",13702,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,464,869,54,0,0,1,1,0,0,0,0,0,0
"8594",1666817028.94743,"192.168.137.65","192.168.137.5",13703,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,465,870,54,0,0,1,1,0,0,0,0,0,0
"8595",1666817028.94743,"192.168.137.65","192.168.137.5",13704,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,466,871,54,0,0,1,1,0,0,0,0,0,0
"8596",1666817028.94743,"192.168.137.65","192.168.137.5",13705,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,467,872,54,0,0,1,1,0,0,0,0,0,0
"8597",1666817028.94754,"192.168.137.65","192.168.137.5",13706,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,468,873,54,0,0,1,1,0,0,0,0,0,0
"8598",1666817028.94754,"192.168.137.65","192.168.137.5",13707,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,469,874,54,0,0,1,1,0,0,0,0,0,0
"8599",1666817028.94754,"192.168.137.65","192.168.137.5",13708,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,470,875,54,0,0,1,1,0,0,0,0,0,0
"8600",1666817028.94755,"192.168.137.65","192.168.137.5",13709,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,471,876,54,0,0,1,1,0,0,0,0,0,0
"8601",1666817028.94755,"192.168.137.65","192.168.137.5",13710,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,472,877,54,0,0,1,1,0,0,0,0,0,0
"8602",1666817028.94755,"192.168.137.65","192.168.137.5",13711,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,473,878,54,0,0,1,1,0,0,0,0,0,0
"8603",1666817028.94755,"192.168.137.65","192.168.137.5",13712,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,474,879,54,0,0,1,1,0,0,0,0,0,0
"8604",1666817028.94755,"192.168.137.65","192.168.137.5",13713,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,475,880,54,0,0,1,1,0,0,0,0,0,0
"8605",1666817028.94953,"192.168.137.65","192.168.137.5",13714,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,476,881,54,0,0,1,1,0,0,0,0,0,0
"8606",1666817028.94953,"192.168.137.65","192.168.137.5",13715,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,477,882,54,0,0,1,1,0,0,0,0,0,0
"8607",1666817028.94953,"192.168.137.65","192.168.137.5",13716,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,478,883,54,0,0,1,1,0,0,0,0,0,0
"8608",1666817028.94953,"192.168.137.65","192.168.137.5",13717,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,479,884,54,0,0,1,1,0,0,0,0,0,0
"8609",1666817028.94953,"192.168.137.65","192.168.137.5",13718,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,480,885,54,0,0,1,1,0,0,0,0,0,0
"8610",1666817028.94953,"192.168.137.65","192.168.137.5",13719,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,481,886,54,0,0,1,1,0,0,0,0,0,0
"8611",1666817028.94953,"192.168.137.65","192.168.137.5",13720,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,482,887,54,0,0,1,1,0,0,0,0,0,0
"8612",1666817028.94953,"192.168.137.65","192.168.137.5",13721,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,483,888,54,0,0,1,1,0,0,0,0,0,0
"8613",1666817028.9498,"192.168.137.65","192.168.137.5",13722,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,484,889,54,0,0,1,1,0,0,0,0,0,0
"8614",1666817028.9498,"192.168.137.65","192.168.137.5",13723,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,485,890,54,0,0,1,1,0,0,0,0,0,0
"8615",1666817028.9498,"192.168.137.65","192.168.137.5",13724,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,486,891,54,0,0,1,1,0,0,0,0,0,0
"8616",1666817028.9498,"192.168.137.65","192.168.137.5",13725,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,487,892,54,0,0,1,1,0,0,0,0,0,0
"8617",1666817028.94981,"192.168.137.65","192.168.137.5",13726,4070,6,54,0,54,0,0,0,1,0,64,0,0,0,0,488,893,54,0,0,1,1,0,0,0,0,0,0
